ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1545966041716736001,2022-07-10 03:00:01+00:00,2,1,1,"🔴📲 Meta ha demandado a un hombre por robar información personal de más de 350.000 perfiles de #Instagram 
 https://t.co/q86UF7h2WS"
1545950942138433536,2022-07-10 02:00:01+00:00,6,3,0,"🔥 🌡 Llega la segunda #OlaDeCalor del verano

📍 Haz #TuConsultaA3N en este mapa para ver el calor que hará en tu región este fin de semana https://t.co/Vt8x7p9BQY"
1545935842673364993,2022-07-10 01:00:01+00:00,3,0,2,"Un joven le cuenta la oferta de empleo que acaba de recibir y la respuesta de Yolanda Díaz se hace viral: ""La madre que me parió"" https://t.co/ECt6ZGYlYJ"
1545920745498361862,2022-07-10 00:00:02+00:00,7,3,0,"⚽👏🏻 Los niños ucranianos responden al horror de la invasión rusa echando el balón a rodar en una de las ciudades más castigadas
 https://t.co/WCH633j7Bw"
1545913195705032706,2022-07-09 23:30:02+00:00,10,2,0,"💊 Myrkl, así es la píldora que promete ""absorber el alcohol"" y curar la resaca  https://t.co/p3xkzlI0Rl"
1545905645135839232,2022-07-09 23:00:01+00:00,12,7,2,⛽ Si vas de viaje los fines de semana del 15 de julio y agosto... Mucha atención: habrá paros en Repsol https://t.co/12y3RPSAy1
1545898094558154752,2022-07-09 22:30:01+00:00,17,6,3,"💊 Así funciona la pastilla anticovid que ya se puede comprar en estas 5 comunidades

➡ Todos los detalles sobre 'Paxlovid' https://t.co/7na25fLgdb"
1545891969016242178,2022-07-09 22:05:41+00:00,2,0,0,"Así ha sido el #MadridOrgullo2022

🏳️‍🌈📲 Te lo contamos, y mostramos, también en nuestro perfil de #TikTok de Antena 3 Noticias

https://t.co/8KEEkjMDdD"
1545890545024770049,2022-07-09 22:00:01+00:00,3,0,0,"🌈 Del 'A quién le importa' de Alaska al 'Hetero Pero' de K!NGDOM, uno de los himnos de este #Orgullo 

📲 La canción se ha viralizado en #TikTok 
 https://t.co/aEhamy3X6S"
1545886769840885762,2022-07-09 21:45:01+00:00,22,7,0,VÍDEO | Este centro de mayores supone la creación de un espacio seguro para todos aquellos que vivieron con miedo a decir en voz alta que pertenecían al colectivo LGTBIQ+ https://t.co/aFNO5Jcznd
1545882994329673733,2022-07-09 21:30:01+00:00,6,0,7,Los mejores consejos para aprovechar la comida y no tirar nada a la basura https://t.co/LAdchvpiwb
1545879903316353024,2022-07-09 21:17:44+00:00,8,0,4,"CRÓNICA | El #MadridOrgullo2022 más reivindicativo tras la pandemia: ""Pararemos el odio que ya está aquí"" https://t.co/ldL9u4Cykw"
1545872933771419649,2022-07-09 20:50:02+00:00,11,9,10,"🚨 Miedo ante la existencia de un fugitivo que se esconde armado en los montes de Huesca: 

🗣 ""Hay una gran preocupación entre los vecinos de la zona ante el temor de podérselo encontrar"" https://t.co/UNCZYUzvRx"
1545870664787263491,2022-07-09 20:41:02+00:00,0,1,0,"🎵 vs 🏖  Toda elegir entre festival de música o vacaciones

💵 ¿Cuánto vale un abono para varios eventos musicales? https://t.co/pmEmK6uWTi"
1545867896928321541,2022-07-09 20:30:02+00:00,57,22,0,"🔴 Hallazgo histórico en Atapuerca: la cara del primer homínido europeo

🗣 ""Va a obligar a reescribir el libro de la evolución humana"" 
 https://t.co/D5t75qQl6P"
1545865378110341121,2022-07-09 20:20:01+00:00,6,4,9,😷 ¿Vuelta a las mascarillas en verano? Así amenaza la séptima ola covid la temporada  https://t.co/ysUEj0vYfI
1545863114691854339,2022-07-09 20:11:01+00:00,4,2,3,"🌈 En el manifiesto del #MadridOrgullo2022 reclaman ""igualdad y libertad para toda la diversidad sexual, de género y familiar""

➡ Todos los detalles, al minuto https://t.co/OgWLgajB5s"
1545860346484871169,2022-07-09 20:00:01+00:00,1,1,0,"El artista Pachi Santiago presenta su gran proyecto con Claudia Schiffer como musa

🗣 ""El qué piensa ella de todo esto es la pregunta del proyecto""

Así es #CopyingClaudia ⤵  https://t.co/KUoIIgYsGV"
1545857830359531520,2022-07-09 19:50:02+00:00,15,5,0,📲 Un niño de 11 años le hizo bullying a una compañera de clase y el castigo de su madre se ha hecho viral ⤵ https://t.co/jNb2Jo8Wcg
1545855562692296705,2022-07-09 19:41:01+00:00,54,20,17,"🚨 Putin avisa de las consecuencias ""catastróficas"" para Occidente tras las sanciones impuestas por la OTAN https://t.co/UFMeU0gn26"
1545852795160596491,2022-07-09 19:30:01+00:00,3,0,1,❌ Detectada la trampa que esconde esta atractiva oferta de trabajo como camarero  https://t.co/JjvqkNqD24
1545850528738983937,2022-07-09 19:21:01+00:00,4,4,1,El alcalde de Pamplona ha aparecido en el homenaje al periodista Javier Solano con mascarilla FFP2 y la voz ronca después de haber dado positivo por #coronavirus https://t.co/C7bmILQ5Cv
1545848017588293634,2022-07-09 19:11:02+00:00,7,2,2,"🚨 Aumentan las estafas y engaños por #WhatsApp y los ladrones agudizan cada vez más su ingenio

📲 La última treta: simular el mensaje de un hijo o hija: ""Hola, mamá..."" 

❌❌ Te contamos cómo funciona para que #NoPiques #VerificaA3N https://t.co/RtXuawnjkT"
1545846194269831168,2022-07-09 19:03:47+00:00,46,4,4,"🔴 El #Orgullo vuelve a Madrid por todo lo alto tras dos años de pandemia. Te cuenta toda la actualidad @MonicaCarrillo ya en las #NoticiasFinDeSemanaA3

Minuto a minuto ➡️ https://t.co/HIG28zBtcj

EN DIRECTO 📡 https://t.co/ABZVXSB3ZA https://t.co/riAeixL2vl"
1545842729065873411,2022-07-09 18:50:01+00:00,7,1,9,⚫ La víctima llevaba años luchando contra un tumor y desconocía que estaba infectada de #coronavirus. Vía @Antena3Galicia  https://t.co/vA6CcaeJUN
1545840874411757568,2022-07-09 18:42:39+00:00,23,8,7,"Según los datos oficiales, los delitos sexuales en Barcelona no dejan de aumentar en los últimos años 

➡ Las agresiones sexuales han subido un 31% https://t.co/1G2hkPf6fE"
1545837697650102273,2022-07-09 18:30:02+00:00,6,5,5,"#3DEA3N, estas son algunas noticias del día ⤵

🔹 Marimar Blanco exige a Sánchez que ""sea valiente y rompa con Bildu""

🔹 Madrid se tiñe de colores por el #Orgullo 

🔹 Los Mossos han detenido a seis jóvenes en Barcelona acusados de una violación grupal https://t.co/PfzVJtwEZZ"
1545837519002009600,2022-07-09 18:29:19+00:00,22,1,1,"🎤Esta noche, a las 22:00 horas en @antena3com, comienzan los Asaltos en @LaVozKids
 
✌🏻 Es lo más visto de la noche del sábado con 1.029.000 espectadores y un 14,1% de cuota

🎙️ ¡No faltes a la cita con los coaches y sus asesores! https://t.co/LmmTXafDuD"
1545830149932945409,2022-07-09 18:00:02+00:00,8,6,1,🔹¿Buscas empleo? Carrefour lanza más de 8.000 ofertas de empleo para la campaña de verano  https://t.co/Gmh64dwBXR
1545827631282769920,2022-07-09 17:50:02+00:00,9,10,3,🔴 Fallece una joven británica a los 21 años tras sufrir obstrucciones en los vasos sanguíneos por la picadura de un mosquito https://t.co/KseydFgkUq
1545825364831870976,2022-07-09 17:41:01+00:00,24,17,11,🔴 Los Mossos han detenido a seis jóvenes en Barcelona acusados de una violación grupal en La Barceloneta  https://t.co/fMUBcvWia7
1545822850577227777,2022-07-09 17:31:02+00:00,9,3,0,"🏁 Alonso se muestra decepcionado y cabizbajo tras no poder tomar la salida en la sprint por un problema de motor y un despiste de sus mecánicos: ""No hemos tenido suerte"". Vía @Antena3Deportes 
 https://t.co/WSTQK4ZFkj"
1545820025185001477,2022-07-09 17:19:48+00:00,30,11,8,"🌈 ""Hemos vuelto a tomar las calles"", señala Carla Antonelli desde la cabecera de la manifestación de #MadridOrgullo2022

🎥  Esta es la imagen en directo de las calles de Madrid, llenas de #Orgullo 

MINUTO A MINUTO ▶️ https://t.co/HIG28zBtcj https://t.co/I9yTy9gl99"
1545818650799644673,2022-07-09 17:14:20+00:00,14,2,6,"🌈 Sigue la #últimahora de #MadridOrgullo2022, al minuto, en la web de Antena 3 Noticias

MINUTO A MINUTO ▶️ https://t.co/HIG28zBtcj

🎥 STREAMING https://t.co/LHpacNvUI2 https://t.co/7d7wiBTkig"
1545815740242165763,2022-07-09 17:02:46+00:00,5,4,6,"🔴 DIRECTO | Madrid se tiñe de colores y celebra su esperado #Orgullo 

 🌈 Sigue aquí el streaming en directo de la manifestación de #MadridOrgullo2022 https://t.co/zw5FwJv9Ov"
1545813145398099968,2022-07-09 16:52:28+00:00,4,0,1,"🔜 ¡Navidades en julio! ¿Preparados para ver a la familia más divertida? Las nuevas aventuras te esperan en #PadreNoHayMásQueUno3. ¡Y lo sabes, @SSantiagosegura!

🎬 Exclusivamente en cines 14 de julio @atresmediacine

▶ https://t.co/VE3MA7bnSC https://t.co/ERdfw3XaYx"
1545810573933400065,2022-07-09 16:42:15+00:00,10,3,2,"🌍 ¡Bombazo! De Colombia pa'l mundo: Karol G estará presente en el #Orgullo de Madrid

➡Así lo ha anunciado la cantante en sus redes sociales #MadridOrgullo2022 https://t.co/fZl8YprLMO"
1545808173013110786,2022-07-09 16:32:42+00:00,2,4,2,"🏳‍🌈 Madrid se tiñe de colores durante el #Orgullo. Un total de 40 carrozas recorrerán las calles de la capital

🌈 Su lema: Frente al odio: Visibilidad, Orgullo y Resiliencia

🔴 Sigue aquí toda la #últimahora, al minuto #MadridOrgullo2022 
 https://t.co/e2cKkdLj6D"
1545804944414240768,2022-07-09 16:19:53+00:00,3,2,1,"🏆 ¡Elena Rybakina, campeona de #Wimbledon!

🎾 La kazaja pero nacida en Moscú da la sorpresa ante Jabeur https://t.co/OFzM3jrYsa"
1545803753059717128,2022-07-09 16:15:09+00:00,3,1,16,La ministra de Igualdad ha asegurado que Podemos trabajará para aportar al proyecto de Yolanda Díaz https://t.co/beZMO8JiDv
1545802464774979584,2022-07-09 16:10:01+00:00,3,2,1,"Los creadores de #StrangerThings confirman la teoría de los fans sobre Max Mayfield: ""tiene muerte cerebral"". Vía @objetivotv  https://t.co/lxtf6kGgWH"
