ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1515612443137003520,2022-04-17 08:45:39+00:00,1,0,0,"10 consejos para cuidar tus pestañas, ya sean naturales, con extensiones, 'lifting' o bótox https://t.co/fOFukXaXNq"
1515610330528985088,2022-04-17 08:37:16+00:00,1,0,0,"'Love love love', el flechazo entre pop y clásica disparado por José Corbacho y Ramon Gener https://t.co/bIdjW3mYFB"
1515608211059089411,2022-04-17 08:28:50+00:00,3,4,0,Rusia exige la rendición de las tropas ucranianas para culminar la toma de Mariúpol https://t.co/zJCLyQZRmj
1515606158710562817,2022-04-17 08:20:41+00:00,0,0,0,"""El diseño de productos alimentarios, seas tradicionales o de vanguardia, están viviendo una revolución que invade el planeta""

✍ por @julicapella https://t.co/yyHEIcwSkp"
1515604065950044160,2022-04-17 08:12:22+00:00,2,1,0,Cómo educar a nuestros hijos desde el respeto https://t.co/bAQtxYufpG
1515601996925095944,2022-04-17 08:04:09+00:00,1,0,0,LaLiga: La Superliga no depende de la justicia. Los aficionados ya dictaron sentencia https://t.co/OPszPvY2KX
1515600960059584514,2022-04-17 08:00:02+00:00,0,0,0,"🌳ESPECIAL INTERACTIVO | Los 5 mejores parques infantiles de Barcelona

➡Descubre lugares en los que pasar la tarde de forma agradable, segura y, sobre todas las cosas, divertida

https://t.co/n36Mlgig33"
1515599895138287617,2022-04-17 07:55:48+00:00,0,0,0,La Superliga fía su futuro a la justicia europea https://t.co/2bAvAqDdpL
1515597866852667395,2022-04-17 07:47:44+00:00,0,0,0,La historia del arte que esconden las paredes de 'Los Bridgerton' https://t.co/Q9ORRIP9e6
1515597185257283592,2022-04-17 07:45:02+00:00,7,4,2,"📍ESPECIAL INTERACTIVO | Entrañas de Barcelona en riesgo de colapso

➡Varios tramos privados del alcantarillado no se han limpiado desde hace décadas. Si no se aborda el problema, el gasto público y las consecuencias medioambientales pueden ser fatales

https://t.co/hlLroqS7c0"
1515595750448762880,2022-04-17 07:39:19+00:00,1,0,0,El caso Nagore Robles o cómo sobrellevar una ruptura sentimental https://t.co/y3lwm2REsX
1515593679859294216,2022-04-17 07:31:06+00:00,5,3,0,El dilema del negocio con el Camp Nou https://t.co/b6gHniWr2R
1515593408894713865,2022-04-17 07:30:01+00:00,1,1,1,"🌳ESPECIAL INTERACTIVO | Los mejores parques alrededor de Barcelona, desde Cornellà hasta Mataró

➡Descárgate en pdf las 5 rutas que te proponemos para explorar los 5 mejores parques alrededor de Barcelona 

https://t.co/8vpaI01rwq"
1515591555242995719,2022-04-17 07:22:39+00:00,2,0,0,Atresmedia hurga en las Heridas’ de dos mujeres que buscan su identidad https://t.co/pr8Sv5E20D
1515589633693958144,2022-04-17 07:15:01+00:00,2,1,0,"📱ESPECIAL INTERACTIVO | Caras robadas en las redes sociales

➡Cuatro víctimas de la usurpación de rostro en plataformas como Instagram o Tinder relatan el calvario que pasaron tras descubrir que las estaban suplantando

https://t.co/lHdLs851iR"
1515589479549001728,2022-04-17 07:14:24+00:00,0,0,0,Generación Alexia: las revoluciones del Barça femenino (dentro y fuera del campo) https://t.co/9U27uRa8K7
1515587368790769665,2022-04-17 07:06:01+00:00,2,0,0,De la lucha por la igualdad a la LGTBI: el uno por uno (personal) del Barça femenino https://t.co/RCC8NmiYcz
1515585859772428289,2022-04-17 07:00:01+00:00,0,0,1,"🌳ESPECIAL INTERACTIVO | Los 5 mejores parques de Barcelona para disfrutar la primavera

🚶Descárgate en pdf las 5 rutas que te proponemos para explorarlos 
https://t.co/AhsG2mFMUo"
1515585853355085824,2022-04-17 07:00:00+00:00,0,0,0,"¿En #Asturias solo triunfan los negocios de siempre? La región destaca por su ganadería, empresas lácteas, industria pesada… Pero, ¿y la innovación? Comenta usando #HONORAsturias y #EsUnHONOR para demostrar junto a 
@Honor_ES que hay talento innovador 👉https://t.co/zPXXNvX7W5 https://t.co/I89ZjP2WIu"
1515585233986404353,2022-04-17 06:57:32+00:00,0,0,0,Guerra Rusia - Ucrania hoy: Última hora EN DIRECTO https://t.co/10Ix6c7cTc
1515583144367464449,2022-04-17 06:49:14+00:00,1,1,0,Las redes sociales chinas harán visible la ubicación de sus usuarios https://t.co/c109sES0jA
1515581057143291907,2022-04-17 06:40:56+00:00,1,0,0,Rutinas en niños: beneficios y cómo crearlas https://t.co/7COLrRWkZ3
1515578310239133700,2022-04-17 06:30:01+00:00,1,0,0,"📱ESPECIAL INTERACTIVO | Historias tridimensionales, en EL PERIÓDICO

El diario explora nuevos formatos en realidad aumentada. Pruébalos todos 👇

https://t.co/u4synv6Rjo"
1515576215050108933,2022-04-17 06:21:42+00:00,1,0,0,Verdad o mito: ¿Los niños crecen cuando tienen fiebre? https://t.co/VieblllyB5
1515570760353472519,2022-04-17 06:00:01+00:00,1,0,1,"🐷ESPECIAL INTERACTIVO | Diario de un cerdo (100% ibérico de bellota)

 ➡Recorrido por el ciclo vital de un cerdo 100% ibérico de bellota que incluye la explicación de las principales características que convierten en únicos a estos animales
https://t.co/SzSLa8z7lh"
1515563208446296069,2022-04-17 05:30:01+00:00,0,0,0,"🔴ESPECIAL INTERACTIVO | 50 días de guerra

➡Resumen de los principales acontecimientos y sus consecuencias de la invasión de Ucrania

https://t.co/ImsPfdzUkj"
1515548001871319042,2022-04-17 04:29:35+00:00,1,0,0,Doce personas resultan heridas en un tiroteo en Carolina del Sur https://t.co/PRroyjypSh
1515545956841889793,2022-04-17 04:21:28+00:00,3,3,1,Rusia exige la rendición de las tropas ucranianas en Mariúpol https://t.co/blsiwL7m6B
