ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1515774402402607112,2022-04-17 19:29:13+00:00,5,3,5,"Andoni Ortuzar se ha dirigido a EH Bildu para decirles que ""si se consideran abertzales, aquí tienen la mano tendida del PNV para pactar con ellos, para entenderse"" https://t.co/1GyOrdth91"
1515772007983505417,2022-04-17 19:19:43+00:00,6,1,0,"🗣️ ENTREVISTA | Jofre Carnicer: ""Es evidente que tendremos situaciones contingentes donde habrá que tomar medidas a corto plazo que serán incoherentes""

Por @marcfontribas https://t.co/IBWtfIk1zw"
1515769926807662600,2022-04-17 19:11:26+00:00,69,23,24,"✊💜Suma fuerzas con la República que sí nos representa
Súmate al debate. Súmate a la presión
Únete a la República de Público

https://t.co/TNtNaUWsF6 https://t.co/JhybYGLqyT"
1515767156243410944,2022-04-17 19:00:26+00:00,6,3,0,"La guerra en Ucrania sacude las crisis alimentarias, económicas y el reequilibrio de poder

Por @MariaGZornoza https://t.co/VPEfGYPlaD"
1515765366726742020,2022-04-17 18:53:19+00:00,13,10,2,"""Puedes elegir lo que comes y lo que bebes, pero no puedes escoger el aire que respiras""

Por @AlxTena https://t.co/iPDlNMsBWV"
1515763084740239361,2022-04-17 18:44:15+00:00,5,1,2,"🖋️ OPINIÓN | Esperando el advenimiento de San Chin Choon

Por @jotalosa https://t.co/pb8d3VcFPZ"
1515760978402627598,2022-04-17 18:35:53+00:00,18,9,0,"El doble salto mortal de la Alemania de Scholz: generar toda su electricidad con renovables y duplicar el gasto militar

Por Diego Herranz https://t.co/btUBo6JpTo"
1515758789642838017,2022-04-17 18:27:11+00:00,2,1,2,"337 jóvenes entre 2017 y 2022 ejercieron el derecho a la emancipación de sus padres

Por @e_bayona https://t.co/U8bHyaHRII"
1515756698346180613,2022-04-17 18:18:52+00:00,2,0,2,"El nacionalismo vasco vuelve a celebrar el Aberri Eguna con distintas convocatorias

Por @Danialri https://t.co/KAeHQSB9D5"
1515754388308078595,2022-04-17 18:09:42+00:00,17,4,4,"90 años del primer Aberri Eguna, la reivindicación vasca prohibida y perseguida por la dictadura franquista

Por @Danialri https://t.co/GJw5dO4OmQ"
1515752468436684811,2022-04-17 18:02:04+00:00,4,0,0,Temperaturas en descenso y lluvia en el norte de Galicia y Cantábrico por la entrada de un frente atlántico https://t.co/H5trUHq1xv
1515751255825690624,2022-04-17 17:57:15+00:00,16,18,1,"Las fuerzas de seguridad israelíes reciben ""carta blanca"" de su gobierno https://t.co/4pc6SDtpxB"
1515750507578642436,2022-04-17 17:54:16+00:00,1,0,0,"""Un grupo de cadetes secuestró el cuadro original y utilizaron el archivo fotográfico que existe en el Colegio Militar para reproducir la imagen de Videla"". Así narra la exministra argentina Sabina Frederic lo sucedido https://t.co/wfvIIi51Ms"
1515748109434957834,2022-04-17 17:44:45+00:00,6,1,0,"🖋️ OPINIÓN | ¿Por qué ha empeorado la salud mental de los jóvenes?

Por Sara Combarros y Daniel Ripa, en @nortes_me https://t.co/OcHzoxwNRl"
1515745368213966855,2022-04-17 17:33:51+00:00,133,67,13,"La nueva reforma laboral genera en tres meses un millón de contratos fijos, tantos como empleos precarios provocó la de Rajoy

Por @e_bayona https://t.co/J2LiAYqOlY"
1515742730231889921,2022-04-17 17:23:22+00:00,11,8,2,La alcaldía de Mariúpol afirma que hasta 20.000 civiles han muerto en la ciudad desde el inicio de la invasión rusa https://t.co/jLo77PLerR
1515740310088953856,2022-04-17 17:13:45+00:00,5,3,1,"Danaide SA está a nombre de sólo dos personas, carece de oficinas, tiene un capital social ínfimo y unas ganancias exorbitantes https://t.co/PmboIjjsXX"
1515737875366748165,2022-04-17 17:04:05+00:00,0,1,0,"La Fiscalía de Menores del país también ha informado de que 1.018 instituciones educativas han registrado daños materiales desde el comienzo de la guerra, 95 de las cuales han quedado completamente destruidas https://t.co/jsrhr6xcLL"
1515735359547662336,2022-04-17 16:54:05+00:00,116,56,18,❗ La Fiscalía de París investiga a Marine Le Pen por presunta malversación de casi 137.000 euros de fondos de la UE https://t.co/AnRLSXhIcw
1515732683149742081,2022-04-17 16:43:27+00:00,20,8,6,"🖋️ OPINIÓN | Volver a casa borracha y acompañada

Por @nu_alabao, en @ctxt_es https://t.co/lD2TNjrUNq"
1515730343822827520,2022-04-17 16:34:09+00:00,11,0,3,"Paul Verhoeven pide más sexo y menos ""cosas explotando"" para el cine actual

Vía @ZelebTV https://t.co/rI2wnp5XAu"
1515727724664561675,2022-04-17 16:23:45+00:00,1,0,0,"Tras un repunte en los homicidios, la Asamblea Legislativa del país modificó el Código Penal para prohibir que los medios de comunicación reproduzcan mensajes de las pandillas https://t.co/PYTbc1N74Z"
1515725110602256385,2022-04-17 16:13:21+00:00,4,3,0,"Bullough: “Los británicos somos gente práctica, y con el dinero limpio dejamos circular también el sucio”

Por @Conxarvives https://t.co/YzbzxSvxED"
1515722555163873290,2022-04-17 16:03:12+00:00,1,0,0,"🗣️ ENTREVISTA | Jofre Carnicer: ""Es evidente que tendremos situaciones contingentes donde habrá que tomar medidas a corto plazo que serán incoherentes""

Por @marcfontribas https://t.co/mcXUGSR2Uf"
1515719796066861066,2022-04-17 15:52:14+00:00,13,10,3,"El doble salto mortal de la Alemania de Scholz: generar toda su electricidad con renovables y duplicar el gasto militar

Por Diego Herranz https://t.co/HlfAdd07C4"
1515717065121935365,2022-04-17 15:41:23+00:00,6,2,0,"La guerra en Ucrania sacude las crisis alimentarias, económicas y el reequilibrio de poder

Por @MariaGZornoza https://t.co/u9AevwOTuW"
1515714412245659659,2022-04-17 15:30:51+00:00,22,9,1,"90 años del primer Aberri Eguna, la reivindicación vasca prohibida y perseguida por la dictadura franquista

Por @Danialri https://t.co/fn39tEDRat"
1515711876352684035,2022-04-17 15:20:46+00:00,6,3,3,"El nacionalismo vasco vuelve a celebrar el Aberri Eguna con distintas convocatorias

Por @Danialri https://t.co/Bc8GKcPTKg"
1515709128571822085,2022-04-17 15:09:51+00:00,19,4,1,"""Puedes elegir lo que comes y lo que bebes, pero no puedes escoger el aire que respiras""

Por @AlxTena https://t.co/I8sKVx9VA4"
1515706201446793220,2022-04-17 14:58:13+00:00,6,3,1,Italia recibió alrededor de 21.000 millones de metros cúbicos de gas de Argelia en 2021 y unos 29.000 millones de Rusia https://t.co/ursmLyJZn0
1515703658683547650,2022-04-17 14:48:07+00:00,6,4,5,"337 jóvenes entre 2017 y 2022 ejercieron el derecho a la emancipación de sus padres

Por @e_bayona https://t.co/fN79vrUIZA"
1515701002644639748,2022-04-17 14:37:34+00:00,43,18,1,"La nueva reforma laboral genera en tres meses un millón de contratos fijos, tantos como empleos precarios provocó la de Rajoy

Por @e_bayona https://t.co/WDyhSeJ97K"
1515698686197702657,2022-04-17 14:28:21+00:00,24,15,6,"“Si los progresistas celebran la censura es que las derechas han instalado su marco y están ganando”

Vía @ctxt_es https://t.co/JhW2RfCHnm"
1515695583591346180,2022-04-17 14:16:02+00:00,4,1,0,"Futuro y presente del documental

Vía @ctxt_es https://t.co/GIuNYWywpN"
1515692779799781379,2022-04-17 14:04:53+00:00,7,3,3,"🖋️ OPINIÓN | Una velita por San Chin Choon

Por @jotalosa https://t.co/l7wNutDYTO"
1515690050461343748,2022-04-17 13:54:02+00:00,3,5,0,Un total de 76 ciudades y municipios siguen sin electricidad y otros tres sufren cortes de agua https://t.co/slD6UajHbe
1515687757015928842,2022-04-17 13:44:56+00:00,1,3,0,"Bullough: “Londres ha pasado a ser el mayordomo de la aristocracia de las finanzas internacionales”

Por @Conxarvives https://t.co/Hj9tM9ukWD"
1515685081574162434,2022-04-17 13:34:18+00:00,5,2,1,Este lunes comienzan las maniobras militares conjuntas de Seúl y Washington https://t.co/Wc7CaaUrWd
1515682737474215941,2022-04-17 13:24:59+00:00,3,0,1,Pato confinado - Receta de patatas viudas https://t.co/cqTGKDfD8O
1515680454954950659,2022-04-17 13:15:55+00:00,11,4,1,"El doble salto mortal de la Alemania de Scholz: generar toda su electricidad con renovables y duplicar el gasto militar

Por Diego Herranz https://t.co/chvzN5ijh5"
1515678137480273923,2022-04-17 13:06:42+00:00,4,5,1,"🗣️ ENTREVISTA | Jofre Carnicer: ""Es evidente que tendremos situaciones contingentes donde habrá que tomar medidas a corto plazo que serán incoherentes""

Por @marcfontribas https://t.co/fDe4oFQh6E"
1515675681467908102,2022-04-17 12:56:57+00:00,5,2,0,Al menos 10 civiles han sido capturados https://t.co/uX7s8vs5lL
1515673801757011973,2022-04-17 12:49:28+00:00,3,0,2,"Tráfico calcula que desde el pasado viernes 8 y hasta este lunes 18 se producirán 14,6 millones de viajes por carretera https://t.co/jQ0Ll2aopt"
1515671237120380935,2022-04-17 12:39:17+00:00,18,3,2,"90 años del primer Aberri Eguna, la reivindicación vasca prohibida y perseguida por la dictadura franquista

Por @Danialri https://t.co/FMRYVa1iQT"
1515669003993329665,2022-04-17 12:30:24+00:00,100,43,16,"✊Mete presión por la República y contra toda corrupción
Súmate al debate. Súmate a la presión
Únete a la República de Público
https://t.co/xLPYrNSbCj https://t.co/x0MNv1N9Gw"
1515667021912027138,2022-04-17 12:22:32+00:00,20,6,2,"""Puedes elegir lo que comes y lo que bebes, pero no puedes escoger el aire que respiras""

Por @AlxTena https://t.co/vHzWQGCjGN"
1515664785945288710,2022-04-17 12:13:39+00:00,89,60,10,❗ La Fiscalía de París investiga a Marine Le Pen por presunta malversación de casi 137.000 euros de fondos de la UE https://t.co/p03HgRYNQA
1515664692081049600,2022-04-17 12:13:16+00:00,15,3,8,"La vicepresidenta primera del Gobierno asegura en una entrevista que trabajan ""24 horas al día"" con la Comisión para establecer la ""excepción ibérica"" lo antes posible https://t.co/QeIFrKqsq3"
1515663143283871745,2022-04-17 12:07:07+00:00,2,1,2,"La guerra en Ucrania sacude las crisis alimentarias, económicas y el reequilibrio de poder

Por @MariaGZornoza https://t.co/R0SWg4lQDj"
1515660518203269124,2022-04-17 11:56:41+00:00,3,2,0,"337 jóvenes entre 2017 y 2022 ejercieron el derecho a la emancipación de sus padres

Por @e_bayona https://t.co/peHETWZi3Y"
1515657721613279241,2022-04-17 11:45:35+00:00,6,0,3,"El nacionalismo vasco vuelve a celebrar el Aberri Eguna con distintas convocatorias

Por @Danialri https://t.co/EmZsk0YlX2"
1515654621183856640,2022-04-17 11:33:15+00:00,35,23,2,"La nueva reforma laboral genera en tres meses un millón de contratos fijos, tantos como empleos precarios provocó la de Rajoy

Por @e_bayona https://t.co/QDrGVhKS6L"
1515651452592697347,2022-04-17 11:20:40+00:00,8,0,2,"El precio de la luz este lunes será un 7,28% menor que este domingo https://t.co/GorPHAOB7X"
1515649158107045890,2022-04-17 11:11:33+00:00,7,5,1,"""No hay ninguna excepción en los transportes públicos. En todos hay que llevarla"", explica la ministra de Sanidad https://t.co/NvU3GgBqOY"
1515647580767719428,2022-04-17 11:05:17+00:00,152,51,6,El abogado Fernando Pamos de la Hoz ha interpuesto una denuncia contra el alcalde de Madrid por un presunto delito de omisión del deber de perseguir delitos https://t.co/Rc94qeMe2j
1515646909448339458,2022-04-17 11:02:37+00:00,1,1,0,Dos personas han sido detenidas https://t.co/UzvdN5T0UG
1515645759777124357,2022-04-17 10:58:03+00:00,24,32,0,"El periodista español Pablo González lleva detenido e incomunicado en una cárcel de Polonia desde el pasado 28 de febrero, acusado de ser espía ruso

https://t.co/DCiCkXrttd"
